MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Condition_1,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Price,Longitude,Latitude
Two_Story_1946_and_Newer,Residential_Low_Density,90,10800,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Good,1974,1997,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Rec,182,384,1522,Typical,Y,SBrkr,1548,1066,2614,0,0,2,1,4,1,9,Typ,1,Attchd,RFn,2,624,Typical,Paved,38,243,0,0,0,0,No_Fence,0,6,2008,WD,240000,-93.631245,42.04378
Two_Story_1946_and_Newer,Residential_Low_Density,73,8814,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,Two_Story,Above_Average,1968,1968,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,0,732,Excellent,Y,SBrkr,732,732,1464,0,0,1,1,4,1,7,Typ,0,Attchd,Unf,2,470,Typical,Paved,0,40,0,0,0,0,No_Fence,0,6,2008,WD,141000,-93.6264356,42.0458538
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,8872,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Very_Good,1965,2008,Gable,VinylSd,VinylSd,BrkFace,300,Typical,CBlock,Typical,No,ALQ,1,Unf,0,317,912,Excellent,Y,SBrkr,912,0,912,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,240,0,0,0,0,No_Fence,0,12,2008,WD,147000,-93.6261431,42.0471033
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8125,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1965,2005,Hip,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Rec,456,196,912,Excellent,Y,SBrkr,925,0,925,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,576,Typical,Paved,233,0,0,0,0,0,No_Fence,0,7,2008,WD,135000,-93.624762,42.046584
Duplex_All_Styles_and_Ages,Residential_Low_Density,72,11072,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,Duplex,One_Story,Average,1965,1965,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1728,1728,Typical,Y,SBrkr,1728,0,1728,0,0,2,0,6,2,10,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,0,0,0,0,0,No_Fence,0,11,2008,WD,145000,-93.62462,42.047541
Two_Story_1946_and_Newer,Residential_Low_Density,0,13355,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1971,1971,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Good,No,ALQ,1,Unf,0,242,825,Typical,Y,SBrkr,845,825,1670,0,0,1,1,4,1,7,Typ,0,Attchd,Fin,2,464,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2008,WD,170000,-93.629079,42.044262
Two_Story_1946_and_Newer,Residential_Low_Density,76,9120,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1974,1974,Hip,HdBoard,HdBoard,BrkFace,270,Typical,CBlock,Typical,No,ALQ,1,Unf,0,459,901,Typical,Y,SBrkr,943,933,1876,0,0,2,1,4,1,8,Typ,1,Attchd,RFn,2,540,Typical,Paved,0,69,0,0,0,0,No_Fence,0,7,2008,WD,185000,-93.630732,42.044851
Two_Story_1946_and_Newer,Residential_Low_Density,0,9130,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,Two_Story,Very_Good,1966,2000,Hip,HdBoard,HdBoard,BrkFace,252,Typical,CBlock,Typical,No,GLQ,3,Rec,64,336,800,Good,Y,SBrkr,800,832,1632,0,1,1,1,4,1,7,Typ,0,Attchd,Unf,2,484,Typical,Paved,0,40,0,0,0,0,No_Fence,0,7,2008,WD,173000,-93.625925,42.043142
Split_Foyer,Residential_Low_Density,0,12122,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,SFoyer,Excellent,1961,2007,Gable,CemntBd,CmentBd,Stone,210,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,77,944,Good,Y,SBrkr,999,0,999,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,2,588,Typical,Paved,144,76,0,0,0,0,No_Fence,0,7,2008,WD,178400,-93.624499,42.043845
Two_Story_1946_and_Newer,Residential_Low_Density,0,9900,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,Two_Story,Average,1968,1968,Gable,MetalSd,MetalSd,BrkFace,342,Typical,CBlock,Typical,No,BLQ,2,Unf,0,280,832,Good,Y,SBrkr,1098,880,1978,0,0,2,1,4,1,9,Typ,1,Attchd,RFn,2,486,Typical,Paved,0,43,0,0,0,0,Good_Privacy,0,4,2008,WD,176000,-93.625799,42.044101
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7785,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1956,1956,Gable,HdBoard,HdBoard,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Typical,Y,SBrkr,1014,0,1014,0,0,1,0,2,1,6,Typ,0,Attchd,RFn,1,267,Typical,Paved,0,0,40,0,200,0,Good_Wood,0,3,2008,WD,98000,-93.621336,42.042398
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,8593,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1957,1957,Hip,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,619,907,Excellent,Y,SBrkr,907,0,907,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,352,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2008,WD,109008,-93.622673,42.044773
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,10175,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1964,1964,Gable,HdBoard,Plywood,BrkFace,272,Typical,CBlock,Typical,No,BLQ,2,Unf,0,935,1425,Good,Y,SBrkr,1425,0,1425,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,576,Typical,Paved,0,0,0,407,0,0,No_Fence,0,7,2008,WD,180500,-93.629555,42.04066
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9200,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1965,1965,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,244,1136,Typical,Y,SBrkr,1136,0,1136,1,0,1,0,3,1,5,Typ,1,Attchd,RFn,1,384,Typical,Paved,426,0,0,0,0,0,No_Fence,0,7,2008,WD,140000,-93.629884,42.040112
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,8250,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1964,1964,Hip,HdBoard,HdBoard,Stone,260,Typical,CBlock,Typical,No,Rec,6,Unf,0,305,1092,Excellent,Y,SBrkr,1092,0,1092,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,2,504,Good,Paved,0,0,0,0,0,0,Minimum_Privacy,0,7,2008,WD,145000,-93.62770979999999,42.0417754
Split_or_Multilevel,Residential_Low_Density,82,9020,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,SLvl,Average,1964,1964,Gable,Plywood,Wd Sdng,BrkFace,259,Typical,CBlock,Typical,Gd,GLQ,3,Rec,336,288,1248,Typical,Y,SBrkr,1350,0,1350,1,0,1,1,3,1,6,Typ,0,Attchd,RFn,2,520,Typical,Paved,176,0,0,0,0,0,Good_Privacy,0,6,2008,WD,168500,-93.626171,42.041811
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,10007,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1959,2006,Gable,HdBoard,HdBoard,BrkFace,54,Typical,CBlock,Typical,No,ALQ,1,Unf,0,247,1053,Excellent,Y,SBrkr,1053,0,1053,1,0,1,1,3,1,5,Typ,0,Attchd,RFn,1,312,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,8,2008,WD,145500,-93.623267,42.04102
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10721,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1959,1959,Hip,HdBoard,HdBoard,Stone,243,Typical,CBlock,Typical,No,Unf,7,Unf,0,1252,1252,Excellent,Y,SBrkr,1252,0,1252,0,0,1,0,3,1,7,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,39,0,0,0,0,No_Fence,0,10,2008,WD,142000,-93.62192259999999,42.04186989999999
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12493,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1960,1960,Gable,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,ALQ,1,Rec,306,375,1100,Typical,Y,SBrkr,1100,0,1100,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,1,312,Typical,Paved,355,0,0,0,0,0,Good_Wood,0,4,2008,WD,141000,-93.621566,42.041172
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11332,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1960,2000,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,590,1118,Excellent,Y,SBrkr,1118,0,1118,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,264,Typical,Paved,290,0,0,0,0,0,Minimum_Privacy,0,8,2008,WD,153000,-93.622076,42.040296
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,6627,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Above_Average,1949,1950,Hip,VinylSd,VinylSd,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Typical,N,SBrkr,720,0,720,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,287,Fair,Paved,0,0,0,0,0,0,No_Fence,0,7,2008,WD,72500,-93.628205,42.035582
One_Story_1945_and_Older,Residential_Low_Density,56,4130,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1935,2003,Gable,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,270,270,Good,Y,SBrkr,729,0,729,0,0,1,0,2,1,5,Maj2,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Fence,0,7,2008,WD,52000,-93.62936,42.035571
Two_Story_1945_and_Older,Residential_Low_Density,50,4882,Pave,No_Alley_Access,Slightly_Irregular,Bnk,Inside,Mod,RRAn,OneFam,Two_Story,Good,1937,1950,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Rec,6,Unf,0,228,348,Typical,Y,SBrkr,453,453,906,0,0,1,0,2,1,5,Typ,0,Basment,Unf,1,231,Typical,Paved,0,0,0,0,0,0,No_Fence,0,9,2008,WD,87000,-93.628236,42.035741
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1960,1960,Gable,MetalSd,MetalSd,BrkFace,203,Fair,CBlock,Typical,No,Rec,6,Unf,0,638,1296,Typical,Y,SBrkr,1496,0,1496,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,450,Typical,Paved,0,22,0,0,0,0,Minimum_Privacy,0,2,2008,WD,141500,-93.6285065,42.0380577
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Very_Good,1950,2006,Gable,HdBoard,HdBoard,None,0,Good,CBlock,Typical,No,BLQ,2,Rec,308,232,572,Good,Y,SBrkr,1337,0,1337,1,0,1,0,3,1,7,Typ,1,Attchd,RFn,1,264,Typical,Paved,0,192,0,0,0,0,No_Fence,0,9,2008,WD,141500,-93.622644,42.036102
Two_Story_1946_and_Newer,Residential_Low_Density,0,13700,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1965,1988,Gable,VinylSd,VinylSd,Stone,288,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,410,864,Typical,Y,SBrkr,902,918,1820,0,0,1,2,4,1,8,Typ,2,Attchd,Unf,2,492,Typical,Paved,60,84,0,0,273,0,Good_Privacy,0,5,2008,WD,201800,-93.6167,42.048952
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,7875,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1961,1961,Gable,VinylSd,VinylSd,BrkFace,136,Typical,CBlock,Typical,No,Rec,6,Unf,0,572,1144,Good,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,2,456,Typical,Paved,0,0,0,0,0,0,Good_Wood,0,9,2008,WD,139950,-93.6178602,42.0470858
Split_or_Multilevel,Residential_Low_Density,101,9150,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,SLvl,Average,1962,1962,Gable,Plywood,Plywood,BrkFace,305,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,728,1099,Good,Y,SBrkr,1431,0,1431,0,1,1,0,3,1,6,Typ,1,Basment,RFn,1,296,Typical,Paved,64,110,0,0,0,0,No_Fence,0,12,2008,WD,165000,-93.615685,42.046935
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7390,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1955,1955,Hip,Wd Sdng,Wd Sdng,BrkFace,151,Typical,CBlock,Typical,No,ALQ,1,Unf,0,196,1098,Typical,Y,SBrkr,1098,0,1098,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,260,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2008,WD,135000,-93.617179,42.042373
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9204,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1963,1963,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,Rec,872,247,1144,Typical,Y,SBrkr,1144,0,1144,1,0,1,1,3,1,6,Typ,0,Detchd,Unf,1,336,Typical,Paved,0,88,0,0,0,0,No_Fence,0,8,2008,COD,124000,-93.6193303,42.0423032
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7763,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1962,1980,Gable,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,Rec,6,BLQ,108,319,931,Typical,Y,SBrkr,1283,0,1283,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,506,Typical,Paved,0,0,0,0,0,0,No_Fence,0,10,2008,WD,140000,-93.619022,42.044736
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,9120,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1958,1958,Hip,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,599,1261,Excellent,Y,SBrkr,1261,0,1261,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,2,433,Typical,Paved,0,0,0,0,288,0,No_Fence,1400,11,2008,WD,163000,-93.617543,42.044853
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,13200,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Feedr,OneFam,One_Story,Above_Average,1958,1958,Gable,Wd Sdng,Wd Sdng,BrkFace,187,Typical,CBlock,Typical,No,LwQ,4,Unf,0,437,1395,Excellent,Y,SBrkr,1570,0,1570,1,0,1,0,3,1,5,Typ,1,Attchd,RFn,2,441,Typical,Paved,490,0,0,0,0,0,No_Fence,0,5,2008,WD,166800,-93.613222,42.044304
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,9000,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,74,Typical,CBlock,Typical,No,LwQ,4,Unf,0,580,1196,Good,Y,FuseA,1196,0,1196,1,0,1,0,2,1,6,Typ,1,Attchd,RFn,1,297,Typical,Paved,0,44,0,0,0,0,No_Fence,0,5,2008,WD,139000,-93.614856,42.042187
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,11900,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Average,1957,1957,Gable,HdBoard,HdBoard,BrkFace,387,Typical,CBlock,Typical,No,Rec,6,Unf,0,352,1392,Typical,Y,FuseA,1392,0,1392,1,0,1,1,3,1,6,Typ,2,Attchd,RFn,2,458,Typical,Paved,0,0,0,0,192,0,No_Fence,0,6,2008,WD,166000,-93.61307699999999,42.0438199
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9464,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1958,1958,Hip,MetalSd,MetalSd,BrkFace,135,Good,CBlock,Typical,No,BLQ,2,Unf,0,510,1080,Good,Y,SBrkr,1080,0,1080,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,288,Typical,Paved,0,0,0,0,130,0,No_Fence,0,6,2008,WD,136000,-93.612394,42.042023
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,11556,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1952,1952,Gable,MetalSd,MetalSd,Stone,52,Typical,CBlock,Typical,No,Rec,6,Unf,0,572,720,Excellent,Y,FuseA,882,0,882,1,0,1,0,2,1,4,Typ,0,Attchd,Unf,1,240,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,5,2008,WD,116000,-93.617238,42.040479
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,9373,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Above_Average,1953,1953,Gable,MetalSd,MetalSd,BrkFace,84,Typical,CBlock,Typical,No,Rec,6,LwQ,196,456,1152,Typical,Y,SBrkr,1152,0,1152,0,0,1,1,3,1,6,Typ,0,Detchd,Unf,2,636,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2008,WD,137500,-93.617084,42.040301
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,14250,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1957,1957,Gable,Plywood,Plywood,BrkFace,360,Typical,CBlock,Typical,No,Unf,7,Unf,0,998,998,Typical,Y,SBrkr,1790,0,1790,0,0,2,0,3,1,6,Typ,2,Attchd,Fin,2,540,Typical,Paved,0,40,0,0,0,0,No_Fence,1500,9,2008,WD,180000,-93.61940430000001,42.0404436
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,8838,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Fair,1957,1982,Gable,MetalSd,MetalSd,None,0,Typical,BrkTil,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Good,Y,SBrkr,1764,0,1764,0,0,2,1,4,1,7,Maj2,1,Attchd,Fin,1,301,Typical,Paved,0,72,0,0,0,0,No_Fence,0,10,2008,WD,100000,-93.612264,42.039445
Duplex_All_Styles_and_Ages,Residential_Low_Density,76,12436,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,Duplex,One_Story,Average,1957,1957,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1824,1824,Fair,Y,FuseA,1824,0,1824,0,0,2,0,5,2,9,Typ,0,Detchd,Unf,2,484,Typical,Paved,0,0,0,0,0,0,No_Fence,0,1,2008,WD,146000,-93.618457,42.03471
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10122,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1948,1950,Gable,MetalSd,MetalSd,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Typical,N,SBrkr,869,0,869,0,0,1,0,1,1,3,Typ,0,Detchd,Unf,1,390,Typical,Dirt_Gravel,0,0,66,0,0,0,Good_Privacy,0,8,2008,WD,89900,-93.615484,42.037302
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,45,7506,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_and_Half_Fin,Very_Good,1925,1950,Gable,VinylSd,VinylSd,None,0,Good,PConc,Typical,No,Unf,7,Unf,0,747,747,Typical,Y,SBrkr,747,412,1159,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,288,Typical,Dirt_Gravel,84,0,96,0,0,0,No_Fence,0,5,2008,WD,114000,-93.615484,42.037459
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10930,Pave,Gravel,Regular,Bnk,Inside,Gtl,Artery,OneFam,One_and_Half_Fin,Above_Average,1945,1950,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,333,913,Typical,Y,FuseA,1048,510,1558,1,0,1,1,3,1,6,Typ,1,Attchd,Unf,1,288,Typical,Paved,0,0,0,0,0,0,No_Fence,0,4,2008,WD,140000,-93.61076,42.035893
One_Story_1945_and_Older,Residential_Low_Density,60,5400,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1940,2005,Gambrel,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,672,672,Good,Y,SBrkr,672,0,672,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,308,Typical,Dirt_Gravel,88,108,0,0,0,0,No_Fence,0,7,2008,WD,86900,-93.612269,42.035723
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10836,Pave,Gravel,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_and_Half_Fin,Average,1922,1950,Gable,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,892,892,Excellent,Y,SBrkr,1254,182,1436,0,1,1,0,3,1,7,Typ,1,Detchd,Unf,4,1488,Typical,Dirt_Gravel,0,0,100,0,0,0,Good_Wood,0,6,2008,WD,139000,-93.612265,42.035938
Two_Story_1946_and_Newer,Residential_Low_Density,70,9247,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1962,1962,Gable,HdBoard,HdBoard,BrkFace,318,Typical,CBlock,Typical,No,Rec,6,Unf,0,539,858,Excellent,Y,SBrkr,858,858,1716,0,0,1,1,4,1,8,Typ,1,Attchd,Fin,2,490,Typical,Paved,0,84,0,0,120,0,No_Fence,0,3,2008,WD,171000,-93.607422,42.040021
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10180,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Above_Average,1968,1968,Gable,HdBoard,Plywood,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,168,912,Typical,Y,SBrkr,1044,0,1044,0,1,1,1,3,1,5,Typ,1,Attchd,Fin,2,372,Typical,Paved,200,48,0,0,0,0,Good_Wood,450,6,2008,WD,139000,-93.610663,42.040142
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,11355,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1958,2001,Gable,HdBoard,HdBoard,BrkFace,125,Typical,CBlock,Typical,No,BLQ,2,Unf,0,675,1312,Excellent,Y,SBrkr,1312,0,1312,0,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,495,Typical,Paved,0,304,144,0,0,0,Minimum_Privacy,6500,4,2008,WD,186000,-93.605189,42.041173
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,313,27650,Pave,No_Alley_Access,Moderately_Irregular,HLS,Inside,Mod,PosA,OneFam,One_Story,Good,1960,2007,Flat,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,160,585,Excellent,Y,SBrkr,2069,0,2069,1,0,2,0,4,1,9,Typ,1,Attchd,RFn,2,505,Typical,Paved,0,0,0,0,0,0,No_Fence,0,11,2008,WD,242000,-93.604106,42.039568
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8892,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Good,1953,1996,Gable,WdShing,Wd Shng,None,0,Typical,Stone,Typical,Av,Unf,7,Unf,0,105,105,Good,Y,SBrkr,910,0,910,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,2,414,Typical,Paved,196,0,150,0,0,0,Good_Wood,0,10,2008,WD,116000,-93.60821899999999,42.03807
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1950,1950,Hip,MetalSd,MetalSd,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Good,Y,SBrkr,1048,0,1048,0,0,1,0,3,1,7,Min1,0,Detchd,Unf,2,420,Typical,Paved,0,27,0,0,0,0,No_Fence,0,7,2008,WD,98300,-93.608909,42.037104
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8000,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1959,1959,Gable,BrkFace,Wd Sdng,None,0,Typical,PConc,Typical,No,BLQ,2,Rec,488,292,1256,Good,Y,FuseA,1256,0,1256,1,0,1,1,3,1,6,Typ,0,Attchd,RFn,1,311,Typical,Paved,0,240,0,0,0,0,No_Fence,0,5,2008,WD,159000,-93.605971,42.037162
